name,sport,sport_category,sport_subtype,city,country,continent,date,start_time,distance,description,participants
San Marino Autumn 10K,Running,Running,10K,San Marino,San Marino,Europe,2026-10-13,16:15:00,10km,Autumn towers run,4200
San Marino Spring 10K,Running,Running,10K,San Marino,San Marino,Europe,2026-05-26,10:45:00,10km,Spring towers run,4500
San Sebastián 10K,Running,Running,10K,San Sebastián,Spain,Europe,2026-11-02,10:30:00,10km,Bay of La Concha pintxos,6000
San Sebastián Marathon,Running,Running,Marathon,San Sebastián,Spain,Europe,2025-11-09,08:30:00,42.195km,Marathon in San Sebastián,6000
San Silvestre Vallecana 10K,Running,Running,10K,Madrid,Spain,Europe,2026-12-31,17:30:00,10km,World-famous New Year’s Eve 10K,40000
Santa Pola International Half Marathon,Running,Running,Half Marathon,Santa Pola,Spain,Europe,2026-01-18,09:00:00,21.0975km,Half marathon in Santa Pola,5000
Santa Pola International Half Marathon 10k,Running,Running,10K,Santa Pola,Spain,Europe,2026-01-18,09:00:00,10km,10k race in Santa Pola,2000
Santiago de Compostela 10K,Running,Running,10K,Santiago de Compostela,Spain,Europe,2026-07-25,10:00:00,10km,Cathedral finish pilgrimage city,8000
Sarajevo 10K,Running,Running,10K,Sarajevo,Bosnia and Herzegovina,Europe,2026-04-12,10:00:00,10km,Baščaršija old bridge history,4000
Saranda 10K,Running,Running,10K,Saranda,Albania,Europe,2026-07-21,10:30:00,10km,Ionian Sea promenade run,4500
Saranda Autumn 10K,Running,Running,10K,Saranda,Albania,Europe,2026-10-20,17:00:00,10km,Autumn Riviera run,4800
Schneider Electric Marathon de Paris,Running,Running,Marathon,Paris,France,Europe,2026-04-12,08:45:00,42.195km,"World largest marathon with iconic route past Champs-Élysées, Eiffel Tower, Louvre, and Arc de Triomphe",50000
Schneider Electric Marathon de Paris 10K,Running,Running,10K,Paris,France,Europe,2026-04-11,09:00:00,10km,Family-friendly 10K the day before the marathon with city exploration,10000
Semi-Marathon de Lille,Running,Running,Half Marathon,Lille,France,Europe,2026-09-05,09:30:00,21.1km,Fast northern France half marathon,15000
Semi-Marathon de Nice,Running,Running,Half Marathon,Nice,France,Europe,2026-02-01,09:00:00,21.1km,Promenade des Anglais half,15000
Semi-Marathon de Paris,Running,Running,Half Marathon,Paris,France,Europe,2026-03-08,10:00:00,21.1km,Harmonie Mutuelle Semi de Paris through the heart of the capital,35000
Seville 10K,Running,Running,10K,Seville,Spain,Europe,2026-02-23,11:30:00,10km,Alcázar flamenco Andalusian,9000
Seville Half Marathon,Running,Running,Half Marathon,Seville,Spain,Europe,2026-01-25,09:00:00,21.1km,Alcazar flamenco flat,12000
Seville Spring 10K,Running,Running,10K,Seville,Spain,Europe,2026-04-07,10:30:00,10km,Spring Alcázar run,8500
Sheffield 10K,Running,Running,10K,Sheffield,UK,Europe,2026-06-14,10:00:00,10km,Peak District gateway urban run,7000
Shkodër 10K,Running,Running,10K,Shkodër,Albania,Europe,2026-05-26,11:30:00,10km,Castle lake run,3800
Shkodër Autumn 10K,Running,Running,10K,Shkodër,Albania,Europe,2026-10-20,17:30:00,10km,Autumn lake castle run,4000
Skopje 10K,Running,Running,10K,Skopje,North Macedonia,Europe,2026-05-19,10:30:00,10km,Stone Bridge Vardar run,6000
Skopje Autumn 10K,Running,Running,10K,Skopje,North Macedonia,Europe,2026-10-13,16:15:00,10km,Autumn stone bridge run,6500
Sofia 10K,Running,Running,10K,Sofia,Bulgaria,Europe,2026-05-24,11:30:00,10km,Vitosha Mountain Alexander Nevsky,7000
Sofia 10K Night,Running,Running,10K,Sofia,Bulgaria,Europe,2026-09-08,20:30:00,10km,Vitosha boulevard lights,9000
Spanish Triathlon Championships,Triathlon,Triathlon,Olympic,Madrid,Spain,Europe,2026-06-27,07:00:00,1.5km-40km-10km,Spanish National Championships,1500
Spar Budapest 10K,Running,Running,10K,Budapest,Hungary,Europe,2026-09-13,09:00:00,10km,Danube bridges and parliament views,10000
Spessart Trail 80K,Running,Running,Trail Running,Heigenbrücken,Germany,Europe,2026-09-26,06:00:00,80km,Spessart forest trail adventure,1800
Split 10K,Running,Running,10K,Split,Croatia,Europe,2026-09-27,10:45:00,10km,Diocletian's Palace Adriatic coast,6000
Split 10K Night,Running,Running,10K,Split,Croatia,Europe,2026-08-31,20:30:00,10km,Diocletian Palace lights,7500
Spreewald Marathon,Running,Running,Marathon,Lübbenau,Germany,Europe,2026-04-26,09:30:00,42.2km,Flat canals and forests in Spreewald,8000
Spreewald Trail 50K,Running,Running,Trail Running,Burg,Germany,Europe,2026-09-19,08:00:00,50km,Canals and forests Spreewald trail,2800
Spreewald Ultra 100 Mile,Running,Running,Ultra Marathon,Burg,Germany,Europe,2026-09-19,06:00:00,161km,Spreewald canals ultra,800
St Gallen 10K,Running,Running,10K,St Gallen,Switzerland,Europe,2026-06-16,10:30:00,10km,Abbey cathedral run,6000
St Moritz 10K,Running,Running,10K,St Moritz,Switzerland,Europe,2026-08-11,10:00:00,10km,Engadin alpine luxury run,5000
Stavanger 10K,Running,Running,10K,Stavanger,Norway,Europe,2026-08-16,10:00:00,10km,Oil city harbor run,7200
Stirling 10K,Running,Running,10K,Stirling,UK,Europe,2026-09-08,10:45:00,10km,Castle and Wallace monument,6500
Stirling Spring 10K,Running,Running,10K,Stirling,UK,Europe,2026-05-12,11:00:00,10km,Spring castle run,6000
Stockholm 10K,Running,Running,10K,Stockholm,Sweden,Europe,2026-09-12,16:00:00,10km,Archipelago island views,10000
Stockholm City 10K,Running,Running,10K,Stockholm,Sweden,Europe,2026-09-12,15:30:00,10km,Royal Palace and Gamla Stan,11000
Stockholm Half Marathon,Running,Running,Half Marathon,Stockholm,Sweden,Europe,2026-09-12,15:00:00,21.1km,Archipelago island bridges,12000
Stockholm Marathon,Running,Running,Marathon,Stockholm,Sweden,Europe,2026-06-06,12:00:00,42.2km,Archipelago views summer race,12000
Stramilano Marathon,Running,Running,Marathon,Milan,Italy,Europe,2026-03-01,09:00:00,42.2 km,Classic non-competitive mass run through Milan streets,30000
Strasbourg 10K,Running,Running,10K,Strasbourg,France,Europe,2026-11-09,10:00:00,10km,European Parliament half-timbered houses,6000
Stuttgart 10K,Running,Running,10K,Stuttgart,Germany,Europe,2026-10-11,11:00:00,10km,Swabian hills and Mercedes museum,8000
Swedish Triathlon Championships,Triathlon,Triathlon,Olympic,Gothenburg,Sweden,Europe,2026-08-01,07:00:00,1.5km-40km-10km,Swedish National Championships,900
Swiss Alpine Marathon,Running,Running,Trail Running,Davos,Switzerland,Europe,2025-07-26,06:00:00,78km,Classic high alpine race in Swiss mountains,1200
Swiss Triathlon Championships,Triathlon,Triathlon,Olympic,Bern,Switzerland,Europe,2026-08-08,07:00:00,1.5km-40km-10km,Swiss National Championships,1200
Szczecin 10K,Running,Running,10K,Szczecin,Poland,Europe,2026-07-14,10:15:00,10km,Oder river port city,6500
Szeged 10K,Running,Running,10K,Szeged,Hungary,Europe,2026-07-07,11:00:00,10km,Tisza river sunshine city,5000
Säntis Alpine Marathon,Running,Running,Trail Running,Schwägalp,Germany,Europe,2026-08-22,07:00:00,42km,Cross-border Alpine marathon,2500
T100 Dubai,Triathlon,Triathlon,Custom Distance,Dubai,United Arab Emirates,Europe,2026-12-12,07:00:00,100km,T100 Triathlon World Tour Dubai,2000
T100 European Series Alicante,Triathlon,Triathlon,Custom Distance,Alicante,Spain,Europe,2026-11-28,07:00:00,100km,T100 European Series Alicante,2000
T100 European Series Barcelona,Triathlon,Triathlon,Custom Distance,Barcelona,Spain,Europe,2026-08-08,07:00:00,100km,T100 European Series Barcelona,2000
T100 European Series Lisbon,Triathlon,Triathlon,Custom Distance,Lisbon,Portugal,Europe,2026-10-03,07:00:00,100km,T100 European Series Lisbon,2000
T100 European Series London,Triathlon,Triathlon,Custom Distance,London,United Kingdom,Europe,2026-07-25,07:00:00,100km,T100 European Series London,2000
T100 European Series Malaga,Triathlon,Triathlon,Custom Distance,Málaga,Spain,Europe,2026-11-14,07:00:00,100km,T100 European Series Malaga,2000
T100 European Series Mallorca,Triathlon,Triathlon,Custom Distance,Palma,Spain,Europe,2026-09-05,07:00:00,100km,T100 European Series Mallorca,2000
T100 European Series Marbella,Triathlon,Triathlon,Custom Distance,Marbella,Spain,Europe,2026-09-19,07:00:00,100km,T100 European Series Marbella,2000
T100 European Series Nice,Triathlon,Triathlon,Custom Distance,Nice,France,Europe,2026-08-22,07:00:00,100km,T100 European Series Nice,2000
T100 European Series Porto,Triathlon,Triathlon,Custom Distance,Porto,Portugal,Europe,2026-10-17,07:00:00,100km,T100 European Series Porto,2000
T100 European Series Rome,Triathlon,Triathlon,Custom Distance,Rome,Italy,Europe,2026-12-12,07:00:00,100km,T100 European Series Rome,2000
T100 European Series Valencia,Triathlon,Triathlon,Custom Distance,Valencia,Spain,Europe,2026-10-31,07:00:00,100km,T100 European Series Valencia,2000
T100 French Riviera,Triathlon,Triathlon,Custom Distance,French Riviera,France,Europe,2026-12-05,07:00:00,100km,T100 Triathlon World Tour France,2000
T100 Gold Coast,Triathlon,Triathlon,Custom Distance,Gold Coast,Australia,Europe,2026-03-21,07:00:00,100km,T100 Triathlon World Tour Gold Coast,2000
T100 London,Triathlon,Triathlon,Custom Distance,London,United Kingdom,Europe,2026-07-25,07:00:00,100km,T100 Triathlon World Tour London,2000
T100 Qatar World Championships,Triathlon,Triathlon,Custom Distance,Doha,Qatar,Europe,2026-12-05,07:00:00,100km,T100 Triathlon World Championships Qatar,2000
T100 San Francisco,Triathlon,Triathlon,Custom Distance,San Francisco,USA,North America,2026-06-06,07:00:00,100km,T100 Triathlon World Tour San Francisco,2000
T100 Singapore,Triathlon,Triathlon,Custom Distance,Singapore,Singapore,Europe,2026-04-25,07:00:00,100km,T100 Triathlon World Tour Singapore,2000
T100 Spanish Riviera,Triathlon,Triathlon,Custom Distance,Spanish Riviera,Spain,Europe,2026-05-23,07:00:00,100km,T100 Triathlon World Tour Spain,2000
T100 Vancouver,Triathlon,Triathlon,Custom Distance,Vancouver,Canada,Europe,2026-08-15,07:00:00,100km,T100 Triathlon World Tour Vancouver,2000
TCS Amsterdam 7.5km,Running,Running,Custom Distance,Amsterdam,Netherlands,Europe,2026-10-17,,7.5 km,Shorter fun run on Saturday before the main marathon day,5000
TCS Amsterdam Half Marathon,Running,Running,Half Marathon,Amsterdam,Netherlands,Europe,2026-10-18,09:30:00,21.1 km,Accompanying half on the marathon weekend with iconic Amsterdam route,20000
TCS Amsterdam Marathon,Running,Running,Marathon,Amsterdam,Netherlands,Europe,2026-10-18,09:30:00,42.2 km,World Athletics Platinum Label fast marathon starting/finishing at Olympic Stadium through city canals,35000
TCS London Marathon,Running,Running,Marathon,London,UK,Europe,2026-04-26,09:30:00,42.2km,Iconic World Marathon Major with massive charity fundraising,50000
TDS® (UTMB),Running,Running,Ultra Marathon,Courmayeur,Italy (finish Chamonix),Europe,2026-08-26,00:00:00,145km,Sur les Traces des Ducs de Savoie,1700
TUI Palma Marathon,Running,Running,Marathon,Palma,Spain,Europe,2026-10-18,08:00:00,42.195km,Marathon in Palma,8000
Tallinn 10K,Running,Running,10K,Tallinn,Estonia,Europe,2026-09-14,10:00:00,10km,Medieval old town UNESCO,11000
Tampere 10K,Running,Running,10K,Tampere,Finland,Europe,2026-08-16,11:00:00,10km,Lakes and rapids industrial heritage,6000
Tartu 10K,Running,Running,10K,Tartu,Estonia,Europe,2026-05-24,11:30:00,10km,University city river run,6000
Tbilisi 10K,Running,Running,10K,Tbilisi,Georgia,Europe,2026-05-26,10:00:00,10km,Old town sulfur baths run,7000
Tbilisi Autumn 10K,Running,Running,10K,Tbilisi,Georgia,Europe,2026-10-20,16:30:00,10km,Autumn old town run,7500
Templiers Festival – Endurance Trail 100K,Running,Running,Ultra Marathon,Millau,France,Europe,2026-10-23,04:00:00,100km,Grand Trail des Templiers 100K in Aveyron gorges,2500
Templiers – Grand Temple 80K,Running,Running,Ultra Marathon,Millau,France,Europe,2026-10-25,05:30:00,80km,Flagship Templiers race,3500
Tenerife 10K,Running,Running,10K,Santa Cruz de Tenerife,Spain,Europe,2026-02-09,10:30:00,10km,Atlantic coast carnival city,7500
Terra de Gigantes,Running,Running,Ultra Marathon,Serra da Estrela,Portugal,Europe,2026-01-01,,303 km,Multi-day ultra in Portugal's highest mountains,200
Teufelsberg Trail 50K,Running,Running,Trail Running,Berlin,Germany,Europe,2026-04-18,08:00:00,50km,Urban trail through abandoned spy station,3000
The Royal Copenhagen City Half,Running,Running,Half Marathon,Copenhagen,Denmark,Europe,2026-01-01,09:00:00,21.1 km,Royal-themed half through Copenhagen's historic and royal areas,8000
Thessaloniki 10K,Running,Running,10K,Thessaloniki,Greece,Europe,2026-10-25,10:45:00,10km,White Tower Thermaic Gulf,7000
Thessaloniki Night Run 10K,Running,Running,10K,Thessaloniki,Greece,Europe,2026-10-12,20:30:00,10km,White Tower lights,9000
Thüringer Wald Ultra,Running,Running,Ultra Marathon,Ilmenau,Germany,Europe,2026-06-20,05:00:00,100km,Rennsteig region ultra,1400
Thüringer Wald Ultra 100K,Running,Running,Ultra Marathon,Ilmenau,Germany,Europe,2026-06-20,05:00:00,100km,Rennsteig Thuringian Forest ultra,1400
Timișoara 10K,Running,Running,10K,Timișoara,Romania,Europe,2026-06-07,10:45:00,10km,Banat revolution square parks,6000
Timișoara Victory 10K,Running,Running,10K,Timișoara,Romania,Europe,2026-12-01,11:00:00,10km,Revolution city run,6000
Tirana 10K,Running,Running,10K,Tirana,Albania,Europe,2026-11-10,10:15:00,10km,Skanderbeg Square run,7000
Tirana Autumn 10K,Running,Running,10K,Tirana,Albania,Europe,2026-10-27,16:30:00,10km,Autumn Skanderbeg run,7500
Toledo 10K,Running,Running,10K,Toledo,Spain,Europe,2026-05-11,10:30:00,10km,Imperial city Tagus river,6000
TotalEnergies Bilbao Night Running Fest,Running,Running,Half Marathon,Bilbao,Spain,Europe,2026-10-17,19:00:00,21.1km,"Nighttime half marathon with urban spectacle, fireworks, live music through iconic Bilbao landmarks",10000
TotalEnergies Maratón de Murcia Costa Cálida,Running,Running,Marathon,Murcia,Spain,Europe,2026-02-01,08:30:00,42.195km,Marathon in Murcia with half and 10K,8000
TotalEnergies Vitoria-Gasteiz Maratón Martín Fiz,Running,Running,Marathon,Vitoria-Gasteiz,Spain,Europe,2026-05-10,08:30:00,42.195km,Marathon honoring world champion Martín Fiz with flat urban routes through the Basque capital,3000
Toulouse 10K,Running,Running,10K,Toulouse,France,Europe,2026-11-08,10:15:00,10km,Pink city Garonne River,8000
Toulouse Metropole Run Experience Marathon,Running,Running,Marathon,Toulouse,France,Europe,2026-10-01,08:00:00,42.2 km,"Revived full marathon with half, 10km, and kids races in the Pink City",6000
Toulouse Urban Trail,Running,Running,Trail Running,Toulouse,France,Europe,2026-01-01,09:00:00,10 km,Urban trail exploring Toulouse streets and hills,1500
Trail Basque Coast Biarritz,Running,Running,Trail Running,Biarritz,France,Europe,2026-01-01,08:00:00,15 km,Trail run in the hills and coast near Biarritz,800
Trail Nivolet-Revard 52K,Running,Running,Trail Running,Voglans,France,Europe,2026-05-03,07:00:00,52km,Lac du Bourget and Bauges views,2500
Trail Sainte Victoire - Les Crêtes,Running,Running,Ultra Marathon,Rousset,France,Europe,2026-04-12,07:00:00,61km,Trail ultra run in Rousset,500
Trail Verbier-St Bernard 110K,Running,Running,Ultra Marathon,Verbier,Switzerland (French-heavy),Europe,2026-07-11,05:00:00,110km,Large French participation,1600
Trail de la Côte d’Opale 62K,Running,Running,Ultra Marathon,Wissant,France,Europe,2026-09-13,06:00:00,62km,Cap Blanc-Nez and Cap Gris-Nez cliffs,3000
Trail des Aiguilles Rouges 50K,Running,Running,Trail Running,Chamonix,France,Europe,2026-09-20,06:30:00,50km,High route opposite Mont Blanc,1400
Trail des Forts de Besançon 57K,Running,Running,Ultra Marathon,Besançon,France,Europe,2026-05-10,06:30:00,57km,Vauban citadel and forest trail,2800
Trail du Colorado Provençal,Running,Running,Trail Running,Rustrel,France,Europe,2026-10-18,08:30:00,42km,Ochre canyon trail marathon,2200
Trail du Mont-Blanc,Running,Running,Ultra Marathon,Chamonix,France,Europe,2026-08-22,06:00:00,170km,World's most famous ultra-trail,2500
Trail du Saint-Jacques 72K,Running,Running,Ultra Marathon,Saugs-le-Puy,France,Europe,2026-06-13,05:00:00,72km,Historic Camino trail race,2200
Trail du Ventoux 46K,Running,Running,Trail Running,Bédoin,France,Europe,2026-03-15,07:30:00,46km,Iconic climb of Mont Ventoux from Bédoin side,2800
TrailDuro Nice,Running,Running,Trail Running,Nice,France,Europe,2026-11-01,08:00:00,17 km,Challenging trail run in the hills around Nice with shorter distances,800
Transgrancanaria 128K,Running,Running,Ultra Marathon,Gran Canaria,Spain,Europe,2026-02-20,23:00:00,128km,Iconic Canary Islands ultra across Gran Canaria,1200
Transvulcania,Running,Running,Trail Running,La Palma,Spain,Europe,2025-05-10,06:00:00,74km,Volcanic island race with massive vertical ascent,1500
Trasna Na Blianta 24h,Running,Running,Ultra Marathon,Leixlip,Ireland,Europe,2026-04-11,07:00:00,24h,Trail ultra run in Leixlip,500
Triathlon Bergen,Triathlon,Triathlon,Olympic,Bergen,Norway,Europe,2026-07-11,07:00:00,1.5km-40km-10km,Coastal triathlon in Bergen,1200
Triathlon Bilbao,Triathlon,Triathlon,Olympic,Bilbao,Spain,Europe,2026-07-26,07:00:00,1.5km-40km-10km,City triathlon in Bilbao,1600
Triathlon Bled,Triathlon,Triathlon,Olympic,Bled,Slovenia,Europe,2026-09-05,07:00:00,1.5km-40km-10km,Beautiful lake triathlon,1400
Triathlon Bratislava,Triathlon,Triathlon,Olympic,Bratislava,Slovakia,Europe,2026-08-01,07:00:00,1.5km-40km-10km,Danube river triathlon,1100
Triathlon Budapest,Triathlon,Triathlon,Olympic,Budapest,Hungary,Europe,2026-08-08,07:00:00,1.5km-40km-10km,Danube capital triathlon,1700
Triathlon Cannes,Triathlon,Triathlon,Olympic,Cannes,France,Europe,2026-09-06,07:00:00,1.5km-40km-10km,French Riviera triathlon,1600
Triathlon Cork,Triathlon,Triathlon,Olympic,Cork,Ireland,Europe,2026-09-13,07:00:00,1.5km-40km-10km,Southern triathlon in Cork,1100
Triathlon Dublin,Triathlon,Triathlon,Olympic,Dublin,Ireland,Europe,2026-07-19,07:00:00,1.5km-40km-10km,Capital city triathlon,1600
Triathlon EDF Alpe d'Huez,Triathlon,Triathlon,Olympic,Alpe d'Huez,France,Europe,2026-07-30,07:00:00,1.5km-40km-10km,Iconic mountain triathlon,1500
Triathlon Faroe Islands,Triathlon,Triathlon,Olympic,Tórshavn,Faroe Islands,Europe,2026-08-01,07:00:00,1.5km-40km-10km,Atlantic islands triathlon,400
Triathlon Galway,Triathlon,Triathlon,Olympic,Galway,Ireland,Europe,2026-08-30,07:00:00,1.5km-40km-10km,West coast triathlon,1200
Triathlon Gdańsk,Triathlon,Triathlon,Olympic,Gdańsk,Poland,Europe,2026-07-18,07:00:00,1.5km-40km-10km,Baltic coast triathlon,1400
Triathlon Gothenburg,Triathlon,Triathlon,Olympic,Gothenburg,Sweden,Europe,2026-07-04,07:00:00,1.5km-40km-10km,West coast triathlon,1700
Triathlon Helsinki,Triathlon,Triathlon,Olympic,Helsinki,Finland,Europe,2026-08-08,07:00:00,1.5km-40km-10km,Capital city triathlon,1000
Triathlon Kraków,Triathlon,Triathlon,Olympic,Kraków,Poland,Europe,2026-08-15,07:00:00,1.5km-40km-10km,Historic city triathlon,1500
Triathlon Lausanne,Triathlon,Triathlon,Olympic,Lausanne,Switzerland,Europe,2026-08-16,07:00:00,1.5km-40km-10km,Olympic city triathlon,1700
Triathlon Ljubljana,Triathlon,Triathlon,Olympic,Ljubljana,Slovenia,Europe,2026-08-09,07:00:00,1.5km-40km-10km,Capital city triathlon,1200
Triathlon Luxembourg,Triathlon,Triathlon,Olympic,Luxembourg,Luxembourg,Europe,2026-07-12,07:00:00,1.5km-40km-10km,Capital city triathlon,1300
Triathlon Malmö,Triathlon,Triathlon,Olympic,Malmö,Sweden,Europe,2026-08-01,07:00:00,1.5km-40km-10km,Øresund triathlon,1500
Triathlon Marbella,Triathlon,Triathlon,Olympic,Marbella,Spain,Europe,2026-05-24,07:00:00,1.5km-40km-10km,Coastal triathlon in Marbella,1700
Triathlon Monaco,Triathlon,Triathlon,Olympic,Monaco,Monaco,Europe,2026-08-02,07:00:00,1.5km-40km-10km,Prestigious triathlon in Monaco,1200
Triathlon Napoli,Triathlon,Triathlon,Olympic,Naples,Italy,Europe,2026-06-14,07:00:00,1.5km-40km-10km,Coastal triathlon in Naples,1800
Triathlon Oslo,Triathlon,Triathlon,Olympic,Oslo,Norway,Europe,2026-08-29,07:00:00,1.5km-40km-10km,Capital city triathlon,1300
Triathlon Palermo,Triathlon,Triathlon,Olympic,Palermo,Italy,Europe,2026-09-20,07:00:00,1.5km-40km-10km,Sicilian triathlon in Palermo,1400
Triathlon Prague,Triathlon,Triathlon,Olympic,Prague,Czech Republic,Europe,2026-07-05,07:00:00,1.5km-40km-10km,Historic city triathlon,1800
Triathlon Reykjavik,Triathlon,Triathlon,Olympic,Reykjavik,Iceland,Europe,2026-07-18,07:00:00,1.5km-40km-10km,Northernmost capital triathlon,600
Triathlon Riga,Triathlon,Triathlon,Olympic,Riga,Latvia,Europe,2026-08-29,07:00:00,1.5km-40km-10km,Baltic capital triathlon,850
Triathlon Roma,Triathlon,Triathlon,Olympic,Rome,Italy,Europe,2026-05-31,07:00:00,1.5km-40km-10km,Historic city triathlon in Rome,2200
Triathlon San Sebastián,Triathlon,Triathlon,Olympic,San Sebastián,Spain,Europe,2026-09-12,07:00:00,1.5km-40km-10km,Coastal triathlon in Basque Country,1500
Triathlon Stavanger,Triathlon,Triathlon,Olympic,Stavanger,Norway,Europe,2026-08-15,07:00:00,1.5km-40km-10km,Coastal triathlon in Stavanger,1100
Triathlon Stockholm,Triathlon,Triathlon,Olympic,Stockholm,Sweden,Europe,2026-08-22,07:00:00,1.5km-40km-10km,Capital city triathlon,2000
Triathlon Tallinn,Triathlon,Triathlon,Olympic,Tallinn,Estonia,Europe,2026-08-22,07:00:00,1.5km-40km-10km,Baltic capital triathlon,800
Triathlon Turku,Triathlon,Triathlon,Olympic,Turku,Finland,Europe,2026-07-25,07:00:00,1.5km-40km-10km,Historic city triathlon,900
Triathlon Valencia,Triathlon,Triathlon,Olympic,Valencia,Spain,Europe,2026-06-21,07:00:00,1.5km-40km-10km,City triathlon in Valencia,1900
Triathlon Vienna,Triathlon,Triathlon,Olympic,Vienna,Austria,Europe,2026-07-26,07:00:00,1.5km-40km-10km,Danube capital triathlon,1900
Triathlon Vilnius,Triathlon,Triathlon,Olympic,Vilnius,Lithuania,Europe,2026-08-16,07:00:00,1.5km-40km-10km,Baltic capital triathlon,800
Triathlon Zürich,Triathlon,Triathlon,Olympic,Zurich,Switzerland,Europe,2026-08-30,07:00:00,1.5km-40km-10km,City triathlon in Zurich,1600
Triathlon de Genève,Triathlon,Triathlon,Olympic,Geneva,Switzerland,Europe,2026-08-23,07:00:00,1.5km-40km-10km,Lake Geneva triathlon,1800
Triathlon de Paris,Triathlon,Triathlon,Olympic,Paris,France,Europe,2026-07-19,07:00:00,1.5km-40km-10km,City triathlon in Paris,2000
Triatlón Pamplona-Iruña,Triathlon,Triathlon,Olympic,Pamplona,Spain,Europe,2026-06-22,09:00:00,Standard,Running of the bulls city tri,1600
Tromsø Midnight Sun 10K,Running,Running,10K,Tromsø,Norway,Europe,2026-06-20,23:59:00,10km,Arctic midnight sun,6000
Trondheim 10K,Running,Running,10K,Trondheim,Norway,Europe,2026-08-23,10:00:00,10km,Nidaros Cathedral historic,5000
Trondheim Night Run 10K,Running,Running,10K,Trondheim,Norway,Europe,2026-06-21,23:00:00,10km,Midnight sun edition,6800
Turin 10K,Running,Running,10K,Turin,Italy,Europe,2026-04-20,10:45:00,10km,Alpine foothills royal palaces,6000
Turku 10K,Running,Running,10K,Turku,Finland,Europe,2026-07-12,10:30:00,10km,Aura River archipelago,7000
Turku 10K Autumn,Running,Running,10K,Turku,Finland,Europe,2026-09-14,11:00:00,10km,Archipelago autumn run,6500
Tyresö Extreme Challenge (TEC) - 50 miles,Running,Running,Ultra Marathon,Tyresö,Sweden,Europe,2026-04-18,07:00:00,50mi,Trail ultra run in Tyresö,500
Tórshavn 10K,Running,Running,10K,Tórshavn,Faroe Islands,Europe,2026-07-01,11:00:00,10km,Nordic House harbor run,3000
Tórshavn Autumn 10K,Running,Running,10K,Tórshavn,Faroe Islands,Europe,2026-09-08,17:00:00,10km,Autumn harbor run,3200
UTMB Mont-Blanc,Running,Running,Trail Running,Chamonix,France,Europe,2025-08-29,18:00:00,171km,"The Ultra-Trail du Mont-Blanc, world most famous trail race",2500
UTMB Nizza,Running,Running,Trail Running,Nice,France,Europe,2026-09-27,,50km,,0
UTMB World Series Val d'Aran,Running,Running,Trail Running,Vielha,Spain,Europe,2025-07-18,06:00:00,105km,UTMB World Series in Val d'Aran,2000
UTMB®,Running,Running,Ultra Marathon,Chamonix,France,Europe,2026-08-31,18:00:00,171km,The world’s most famous ultra-trail around Mont Blanc,2300
Ultra Blue Island Azores Trail Run,Running,Running,Ultra Marathon,Faial Island,Portugal,Europe,2026-05-01,,115 km,115km ultra trail across volcanic landscapes in the Azores archipelago,500
Ultra Marin Raid du Golfe 177K,Running,Running,Ultra Marathon,Vannes,France,Europe,2026-06-26,18:00:00,177km,Non-stop around Gulf of Morbihan,900
Ultra Mediterrania 11km,Running,Running,Trail Running,Alcoy,Spain,Europe,2026-01-25,09:00:00,11km,Short trail in Ultra Mediterrania,400
Ultra Mediterrania 162km,Running,Running,Trail Running,Alcoy,Spain,Europe,2026-01-25,05:00:00,162km,Ultra trail in Ultra Mediterrania,100
Ultra Mediterrania 16km,Running,Running,Trail Running,Alcoy,Spain,Europe,2026-01-25,09:00:00,16km,Short trail in Ultra Mediterrania,500
Ultra Mediterrania 25km,Running,Running,Trail Running,Alcoy,Spain,Europe,2026-01-25,08:30:00,25km,Medium trail in Ultra Mediterrania,600
Ultra Mediterrania 4km,Running,Running,Trail Running,Alcoy,Spain,Europe,2026-01-25,09:00:00,4km,Short trail in Ultra Mediterrania,300
Ultra Mediterrania 55km,Running,Running,Trail Running,Alcoy,Spain,Europe,2026-01-25,07:00:00,55km,Long trail in Ultra Mediterrania,400
Ultra Mediterrania 84km,Running,Running,Trail Running,Alcoy,Spain,Europe,2026-01-25,06:00:00,84km,Ultra trail in Ultra Mediterrania,200
Ultra Mediterrania 90km,Running,Running,Trail Running,Alcoy,Spain,Europe,2026-01-25,06:00:00,90km,Ultra trail in Ultra Mediterrania,150
Ultra Sierra Nevada - Trail 60 Km,Running,Running,Ultra Marathon,Granada,Spain,Europe,2026-04-11,07:00:00,60km,Trail ultra run in Granada,500
Ultra Trail Mont Blanc UTMB,Running,Running,Ultra Marathon,Chamonix,France,Europe,2026-08-24,17:00:00,171km,The world’s most famous 100-mile trail race around Mont Blanc,2300
Ultra Trail du Mont Blanc PTL®,Running,Running,Ultra Marathon,Chamonix,France,Europe,2026-08-24,18:00:00,300km,Team non-stop circumnavigation of Mont Blanc,300
Ultra-Trail Côte d’Azur Mercantour 125K,Running,Running,Ultra Marathon,Saint-Martin-Vésubie,France,Europe,2026-07-31,05:00:00,125km,Mediterranean to high Alps ultra,1100
Uppsala 10K,Running,Running,10K,Uppsala,Sweden,Europe,2026-07-19,11:30:00,10km,University town cathedral run,6000
Utrecht 10K,Running,Running,10K,Utrecht,Netherlands,Europe,2026-09-20,10:00:00,10km,Canals and Dom Tower historic,9000
