name,sport,sport_category,sport_subtype,city,country,continent,date,start_time,distance,description,participants
Triathlon Kiel,Triathlon,Half Ironman,,Kiel,Germany,Europe,2026-01-28,10:45,Half Ironman,70.3 event near Kiel,25028
20K Solingen,Running,Road Running,20K,Solingen,Germany,Europe,2026-09-07,09:45,20km,20K challenge in Solingen,8928
10K Osnabrück,Running,Road Running,10K,Osnabrück,Germany,Europe,2026-04-17,06:30,10km,Fast 10K race in Osnabrück,24156
Ultra Trail Magdeburg,Trail Running,Ultra Trail,171K,Magdeburg,Germany,Europe,2026-03-12,06:00,171km,Trail adventure in Magdeburg region,22399
Spartan Super Halle,Spartan,Obstacle Race,Super,Halle,Germany,Europe,2026-12-16,06:15,10K,Challenging Super in Halle,5112
20K Nuremberg,Running,Road Running,20K,Nuremberg,Germany,Europe,2026-01-03,09:00,20km,20K challenge in Nuremberg,12136
Ultra Trail Bergisch Gladbach,Trail Running,Ultra Trail,52K,Bergisch Gladbach,Germany,Europe,2026-03-02,09:15,52km,Trail adventure in Bergisch Gladbach region,10317
Night Ultra Munich,Trail Running,Night Ultra,73K,Munich,Germany,Europe,2026-03-25,07:45,73km,Trail adventure in Munich region,24922
Spartan Ultra Bottrop,Spartan,Obstacle Race,Ultra,Bottrop,Germany,Europe,2026-03-26,10:00,50K,Endurance Ultra in Bottrop area,6257
Trail Race Bochum,Trail Running,Trail,52K,Bochum,Germany,Europe,2026-06-02,06:45,52km,Trail adventure in Bochum region,5047
20K Bonn,Running,Road Running,20K,Bonn,Germany,Europe,2026-07-27,10:45,20km,20K challenge in Bonn,10185
20K Frankfurt,Running,Road Running,20K,Frankfurt,Germany,Europe,2026-06-25,10:15,20km,20K challenge in Frankfurt,7349
5K Dresden,Running,Road Running,5K,Dresden,Germany,Europe,2026-07-05,09:45,5km,Quick 5K event in Dresden,6169
Triathlon Göttingen,Triathlon,Long Distance,,Göttingen,Germany,Europe,2026-03-11,10:15,L (1.2-80-22),Long distance challenge in Göttingen,9276
Spartan Beast Bottrop,Spartan,Obstacle Race,Beast,Bottrop,Germany,Europe,2026-08-01,10:30,21K,Brutal Beast near Bottrop,20168
10K Wuppertal,Running,Road Running,10K,Wuppertal,Germany,Europe,2026-12-23,10:45,10km,Fast 10K race in Wuppertal,12779
HYROX Darmstadt Summer,Hyrox,Indoor Fitness Race,Open,Darmstadt,Germany,Europe,2026-11-03,08:15,Hyrox,World-class indoor race in Darmstadt,18022
HYROX Hamburg Autumn,Hyrox,Indoor Fitness Race,Open,Hamburg,Germany,Europe,2026-07-04,10:15,Hyrox,Hamburg fitness challenge,1315
HYROX Rostock Autumn,Hyrox,Indoor Fitness Race,Pro,Rostock,Germany,Europe,2026-08-01,09:30,Hyrox,Rostock fitness challenge,14535
10K Erfurt,Running,Road Running,10K,Erfurt,Germany,Europe,2026-03-01,10:30,10km,Fast 10K race in Erfurt,14051
Marathon Darmstadt,Running,Road Running,Marathon,Darmstadt,Germany,Europe,2026-06-19,08:00,42.2km,Scenic marathon through Darmstadt,18870
Triathlon Oldenburg,Triathlon,Full Ironman,,Oldenburg,Germany,Europe,2026-09-01,09:15,Full Ironman,Full distance triathlon in Oldenburg,17863
Trail Race Paderborn,Trail Running,Trail,145K,Paderborn,Germany,Europe,2026-12-23,07:00,145km,Trail adventure in Paderborn region,18345
Half Marathon Rostock,Running,Road Running,Half,Rostock,Germany,Europe,2026-03-04,09:15,21.1km,Popular half in Rostock,12959
Spartan Ultra Heilbronn,Spartan,Obstacle Race,Ultra,Heilbronn,Germany,Europe,2026-09-19,08:15,50K,Endurance Ultra in Heilbronn area,5951
Spartan Beast Hagen,Spartan,Obstacle Race,Beast,Hagen,Germany,Europe,2026-11-14,07:45,21K,Brutal Beast near Hagen,13304
5K Frankfurt,Running,Road Running,5K,Frankfurt,Germany,Europe,2026-10-26,09:00,5km,Quick 5K event in Frankfurt,8693
Triathlon Halle,Triathlon,Long Distance,,Halle,Germany,Europe,2026-10-05,08:45,L (1.2-80-22),Long distance challenge in Halle,23527
HYROX Moers,Hyrox,Indoor Fitness Race,Pro,Moers,Germany,Europe,2026-03-03,10:45,Hyrox,World-class indoor race in Moers,13394
Half Marathon Bonn,Running,Road Running,Half,Bonn,Germany,Europe,2026-11-24,09:30,21.1km,Popular half in Bonn,9981
Spartan Beast Reutlingen,Spartan,Obstacle Race,Beast,Reutlingen,Germany,Europe,2026-06-03,07:30,21K,Brutal Beast near Reutlingen,24778
Marathon Mönchengladbach,Running,Road Running,Marathon,Mönchengladbach,Germany,Europe,2026-02-12,07:45,42.2km,Scenic marathon through Mönchengladbach,9552
Night Ultra Mainz,Trail Running,Night Ultra,46K,Mainz,Germany,Europe,2026-01-14,09:30,46km,Trail adventure in Mainz region,18422
Trail Race Saarbrücken,Trail Running,Trail,165K,Saarbrücken,Germany,Europe,2026-12-05,08:30,165km,Trail adventure in Saarbrücken region,11166
5K Duisburg,Running,Road Running,5K,Duisburg,Germany,Europe,2026-02-23,09:45,5km,Quick 5K event in Duisburg,13014
10K Salzgitter,Running,Road Running,10K,Salzgitter,Germany,Europe,2026-02-03,08:45,10km,Fast 10K race in Salzgitter,25057
Triathlon Hanover,Triathlon,Olympic Distance,,Hanover,Germany,Europe,2026-05-15,07:45,Standard,Olympic tri in Hanover,19320
10K Kassel,Running,Road Running,10K,Kassel,Germany,Europe,2026-04-03,07:45,10km,Fast 10K race in Kassel,16840
Spartan Ultra Salzgitter,Spartan,Obstacle Race,Ultra,Salzgitter,Germany,Europe,2026-05-01,06:45,50K,Endurance Ultra in Salzgitter area,6088
10K Aachen,Running,Road Running,10K,Aachen,Germany,Europe,2026-07-14,06:00,10km,Fast 10K race in Aachen,12762
Marathon Hamm,Running,Road Running,Marathon,Hamm,Germany,Europe,2026-10-06,09:15,42.2km,Scenic marathon through Hamm,16241
10K Dresden,Running,Road Running,10K,Dresden,Germany,Europe,2026-01-18,09:00,10km,Fast 10K race in Dresden,2691
HYROX Ludwigshafen Spring,Hyrox,Indoor Fitness Race,Pro,Ludwigshafen,Germany,Europe,2026-10-05,08:00,Hyrox,Iconic Ludwigshafen Hyrox event,11478
20K Ingolstadt,Running,Road Running,20K,Ingolstadt,Germany,Europe,2026-01-18,07:45,20km,20K challenge in Ingolstadt,27764
Triathlon Darmstadt,Triathlon,Olympic Distance,,Darmstadt,Germany,Europe,2026-09-17,10:15,Standard,Olympic tri in Darmstadt,6529
Trail Marathon Bottrop,Trail Running,Trail,145K,Bottrop,Germany,Europe,2026-12-18,06:15,145km,Trail adventure in Bottrop region,27940
Half Marathon Mainz,Running,Road Running,Half,Mainz,Germany,Europe,2026-10-04,08:30,21.1km,Popular half in Mainz,8952
Spartan Beast Kiel,Spartan,Obstacle Race,Beast,Kiel,Germany,Europe,2026-06-18,07:30,21K,Brutal Beast near Kiel,7559
Trail Race Erfurt,Trail Running,Trail,171K,Erfurt,Germany,Europe,2026-02-14,08:00,171km,Trail adventure in Erfurt region,14746
5K Düsseldorf,Running,Road Running,5K,Düsseldorf,Germany,Europe,2026-11-02,06:30,5km,Quick 5K event in Düsseldorf,22147
HYROX Krefeld Spring,Hyrox,Indoor Fitness Race,Pro,Krefeld,Germany,Europe,2026-11-04,06:15,Hyrox,Spring edition in Krefeld,26282
HYROX Bonn,Hyrox,Indoor Fitness Race,Pro,Bonn,Germany,Europe,2026-01-25,07:00,Hyrox,World-class indoor race in Bonn,25679
10K Magdeburg,Running,Road Running,10K,Magdeburg,Germany,Europe,2026-11-04,09:30,10km,Fast 10K race in Magdeburg,20105
Trail Marathon Cologne,Trail Running,Trail,80K,Cologne,Germany,Europe,2026-07-22,08:15,80km,Trail adventure in Cologne region,17297
Half Marathon Paderborn,Running,Road Running,Half,Paderborn,Germany,Europe,2026-04-24,06:15,21.1km,Popular half in Paderborn,29177
HYROX Stuttgart Spring,Hyrox,Indoor Fitness Race,Open,Stuttgart,Germany,Europe,2026-08-04,10:15,Hyrox,Stuttgart fitness challenge,12938
Spartan Trifecta Weekend Darmstadt,Spartan,Obstacle Race,Trifecta Weekend,Darmstadt,Germany,Europe,2026-04-06,09:45,5K+10K+21K,Full Trifecta weekend in Darmstadt,19563
Spartan Trifecta Weekend Ulm,Spartan,Obstacle Race,Trifecta Weekend,Ulm,Germany,Europe,2026-06-17,06:45,5K+10K+21K,Full Trifecta weekend in Ulm,14606
20K Münster,Running,Road Running,20K,Münster,Germany,Europe,2026-11-25,08:30,20km,20K challenge in Münster,28791
20K Salzgitter,Running,Road Running,20K,Salzgitter,Germany,Europe,2026-06-10,09:00,20km,20K challenge in Salzgitter,13169
Spartan Ultra Siegen,Spartan,Obstacle Race,Ultra,Siegen,Germany,Europe,2026-08-19,09:30,50K,Endurance Ultra in Siegen area,14396
Trail Race Bottrop,Trail Running,Trail,43K,Bottrop,Germany,Europe,2026-09-22,09:15,43km,Trail adventure in Bottrop region,19636
Half Marathon Stuttgart,Running,Road Running,Half,Stuttgart,Germany,Europe,2026-12-26,09:00,21.1km,Popular half in Stuttgart,4011
Triathlon Ulm,Triathlon,Half Ironman,,Ulm,Germany,Europe,2026-01-07,09:15,Half Ironman,70.3 event near Ulm,22519
20K Frankfurt,Running,Road Running,20K,Frankfurt,Germany,Europe,2026-08-07,10:45,20km,20K challenge in Frankfurt,2832
5K Ulm,Running,Road Running,5K,Ulm,Germany,Europe,2026-02-03,08:30,5km,Quick 5K event in Ulm,12396
20K Lübeck,Running,Road Running,20K,Lübeck,Germany,Europe,2026-09-03,10:00,20km,20K challenge in Lübeck,12080
Triathlon Kiel,Triathlon,Half Ironman,,Kiel,Germany,Europe,2026-01-28,10:45,Half Ironman,70.3 event near Kiel,25028
20K Solingen,Running,Road Running,20K,Solingen,Germany,Europe,2026-09-07,09:45,20km,20K challenge in Solingen,8928
10K Osnabrück,Running,Road Running,10K,Osnabrück,Germany,Europe,2026-04-17,06:30,10km,Fast 10K race in Osnabrück,24156
Ultra Trail Magdeburg,Trail Running,Ultra Trail,171K,Magdeburg,Germany,Europe,2026-03-12,06:00,171km,Trail adventure in Magdeburg region,22399
Spartan Super Halle,Spartan,Obstacle Race,Super,Halle,Germany,Europe,2026-12-16,06:15,10K,Challenging Super in Halle,5112
20K Nuremberg,Running,Road Running,20K,Nuremberg,Germany,Europe,2026-01-03,09:00,20km,20K challenge in Nuremberg,12136
Ultra Trail Bergisch Gladbach,Trail Running,Ultra Trail,52K,Bergisch Gladbach,Germany,Europe,2026-03-02,09:15,52km,Trail adventure in Bergisch Gladbach region,10317
Night Ultra Munich,Trail Running,Night Ultra,73K,Munich,Germany,Europe,2026-03-25,07:45,73km,Trail adventure in Munich region,24922
Spartan Ultra Bottrop,Spartan,Obstacle Race,Ultra,Bottrop,Germany,Europe,2026-03-26,10:00,50K,Endurance Ultra in Bottrop area,6257
Trail Race Bochum,Trail Running,Trail,52K,Bochum,Germany,Europe,2026-06-02,06:45,52km,Trail adventure in Bochum region,5047
20K Bonn,Running,Road Running,20K,Bonn,Germany,Europe,2026-07-27,10:45,20km,20K challenge in Bonn,10185
20K Frankfurt,Running,Road Running,20K,Frankfurt,Germany,Europe,2026-06-25,10:15,20km,20K challenge in Frankfurt,7349
5K Dresden,Running,Road Running,5K,Dresden,Germany,Europe,2026-07-05,09:45,5km,Quick 5K event in Dresden,6169
Triathlon Göttingen,Triathlon,Long Distance,,Göttingen,Germany,Europe,2026-03-11,10:15,L (1.2-80-22),Long distance challenge in Göttingen,9276
Spartan Beast Bottrop,Spartan,Obstacle Race,Beast,Bottrop,Germany,Europe,2026-08-01,10:30,21K,Brutal Beast near Bottrop,20168
10K Wuppertal,Running,Road Running,10K,Wuppertal,Germany,Europe,2026-12-23,10:45,10km,Fast 10K race in Wuppertal,12779
HYROX Darmstadt Summer,Hyrox,Indoor Fitness Race,Open,Darmstadt,Germany,Europe,2026-11-03,08:15,Hyrox,World-class indoor race in Darmstadt,18022
HYROX Hamburg Autumn,Hyrox,Indoor Fitness Race,Open,Hamburg,Germany,Europe,2026-07-04,10:15,Hyrox,Hamburg fitness challenge,1315
HYROX Rostock Autumn,Hyrox,Indoor Fitness Race,Pro,Rostock,Germany,Europe,2026-08-01,09:30,Hyrox,Rostock fitness challenge,14535
10K Erfurt,Running,Road Running,10K,Erfurt,Germany,Europe,2026-03-01,10:30,10km,Fast 10K race in Erfurt,14051
Marathon Darmstadt,Running,Road Running,Marathon,Darmstadt,Germany,Europe,2026-06-19,08:00,42.2km,Scenic marathon through Darmstadt,18870
Triathlon Oldenburg,Triathlon,Full Ironman,,Oldenburg,Germany,Europe,2026-09-01,09:15,Full Ironman,Full distance triathlon in Oldenburg,17863
Trail Race Paderborn,Trail Running,Trail,145K,Paderborn,Germany,Europe,2026-12-23,07:00,145km,Trail adventure in Paderborn region,18345
Half Marathon Rostock,Running,Road Running,Half,Rostock,Germany,Europe,2026-03-04,09:15,21.1km,Popular half in Rostock,12959
Spartan Ultra Heilbronn,Spartan,Obstacle Race,Ultra,Heilbronn,Germany,Europe,2026-09-19,08:15,50K,Endurance Ultra in Heilbronn area,5951
Spartan Beast Hagen,Spartan,Obstacle Race,Beast,Hagen,Germany,Europe,2026-11-14,07:45,21K,Brutal Beast near Hagen,13304
5K Frankfurt,Running,Road Running,5K,Frankfurt,Germany,Europe,2026-10-26,09:00,5km,Quick 5K event in Frankfurt,8693
Triathlon Halle,Triathlon,Long Distance,,Halle,Germany,Europe,2026-10-05,08:45,L (1.2-80-22),Long distance challenge in Halle,23527
HYROX Moers,Hyrox,Indoor Fitness Race,Pro,Moers,Germany,Europe,2026-03-03,10:45,Hyrox,World-class indoor race in Moers,13394
Half Marathon Bonn,Running,Road Running,Half,Bonn,Germany,Europe,2026-11-24,09:30,21.1km,Popular half in Bonn,9981
Spartan Beast Reutlingen,Spartan,Obstacle Race,Beast,Reutlingen,Germany,Europe,2026-06-03,07:30,21K,Brutal Beast near Reutlingen,24778
Marathon Mönchengladbach,Running,Road Running,Marathon,Mönchengladbach,Germany,Europe,2026-02-12,07:45,42.2km,Scenic marathon through Mönchengladbach,9552
Night Ultra Mainz,Trail Running,Night Ultra,46K,Mainz,Germany,Europe,2026-01-14,09:30,46km,Trail adventure in Mainz region,18422
Trail Race Saarbrücken,Trail Running,Trail,165K,Saarbrücken,Germany,Europe,2026-12-05,08:30,165km,Trail adventure in Saarbrücken region,11166
5K Duisburg,Running,Road Running,5K,Duisburg,Germany,Europe,2026-02-23,09:45,5km,Quick 5K event in Duisburg,13014
10K Salzgitter,Running,Road Running,10K,Salzgitter,Germany,Europe,2026-02-03,08:45,10km,Fast 10K race in Salzgitter,25057
Triathlon Hanover,Triathlon,Olympic Distance,,Hanover,Germany,Europe,2026-05-15,07:45,Standard,Olympic tri in Hanover,19320
10K Kassel,Running,Road Running,10K,Kassel,Germany,Europe,2026-04-03,07:45,10km,Fast 10K race in Kassel,16840
Spartan Ultra Salzgitter,Spartan,Obstacle Race,Ultra,Salzgitter,Germany,Europe,2026-05-01,06:45,50K,Endurance Ultra in Salzgitter area,6088
10K Aachen,Running,Road Running,10K,Aachen,Germany,Europe,2026-07-14,06:00,10km,Fast 10K race in Aachen,12762
Marathon Hamm,Running,Road Running,Marathon,Hamm,Germany,Europe,2026-10-06,09:15,42.2km,Scenic marathon through Hamm,16241
10K Dresden,Running,Road Running,10K,Dresden,Germany,Europe,2026-01-18,09:00,10km,Fast 10K race in Dresden,2691
HYROX Ludwigshafen Spring,Hyrox,Indoor Fitness Race,Pro,Ludwigshafen,Germany,Europe,2026-10-05,08:00,Hyrox,Iconic Ludwigshafen Hyrox event,11478
20K Ingolstadt,Running,Road Running,20K,Ingolstadt,Germany,Europe,2026-01-18,07:45,20km,20K challenge in Ingolstadt,27764
Triathlon Darmstadt,Triathlon,Olympic Distance,,Darmstadt,Germany,Europe,2026-09-17,10:15,Standard,Olympic tri in Darmstadt,6529
Trail Marathon Bottrop,Trail Running,Trail,145K,Bottrop,Germany,Europe,2026-12-18,06:15,145km,Trail adventure in Bottrop region,27940
Half Marathon Mainz,Running,Road Running,Half,Mainz,Germany,Europe,2026-10-04,08:30,21.1km,Popular half in Mainz,8952
Spartan Beast Kiel,Spartan,Obstacle Race,Beast,Kiel,Germany,Europe,2026-06-18,07:30,21K,Brutal Beast near Kiel,7559
Trail Race Erfurt,Trail Running,Trail,171K,Erfurt,Germany,Europe,2026-02-14,08:00,171km,Trail adventure in Erfurt region,14746
5K Düsseldorf,Running,Road Running,5K,Düsseldorf,Germany,Europe,2026-11-02,06:30,5km,Quick 5K event in Düsseldorf,22147
HYROX Krefeld Spring,Hyrox,Indoor Fitness Race,Pro,Krefeld,Germany,Europe,2026-11-04,06:15,Hyrox,Spring edition in Krefeld,26282
HYROX Bonn,Hyrox,Indoor Fitness Race,Pro,Bonn,Germany,Europe,2026-01-25,07:00,Hyrox,World-class indoor race in Bonn,25679
10K Magdeburg,Running,Road Running,10K,Magdeburg,Germany,Europe,2026-11-04,09:30,10km,Fast 10K race in Magdeburg,20105
Trail Marathon Cologne,Trail Running,Trail,80K,Cologne,Germany,Europe,2026-07-22,08:15,80km,Trail adventure in Cologne region,17297
Half Marathon Paderborn,Running,Road Running,Half,Paderborn,Germany,Europe,2026-04-24,06:15,21.1km,Popular half in Paderborn,29177
HYROX Stuttgart Spring,Hyrox,Indoor Fitness Race,Open,Stuttgart,Germany,Europe,2026-08-04,10:15,Hyrox,Stuttgart fitness challenge,12938
Spartan Trifecta Weekend Darmstadt,Spartan,Obstacle Race,Trifecta Weekend,Darmstadt,Germany,Europe,2026-04-06,09:45,5K+10K+21K,Full Trifecta weekend in Darmstadt,19563
Spartan Trifecta Weekend Ulm,Spartan,Obstacle Race,Trifecta Weekend,Ulm,Germany,Europe,2026-06-17,06:45,5K+10K+21K,Full Trifecta weekend in Ulm,14606
20K Münster,Running,Road Running,20K,Münster,Germany,Europe,2026-11-25,08:30,20km,20K challenge in Münster,28791
20K Salzgitter,Running,Road Running,20K,Salzgitter,Germany,Europe,2026-06-10,09:00,20km,20K challenge in Salzgitter,13169
Spartan Ultra Siegen,Spartan,Obstacle Race,Ultra,Siegen,Germany,Europe,2026-08-19,09:30,50K,Endurance Ultra in Siegen area,14396
Trail Race Bottrop,Trail Running,Trail,43K,Bottrop,Germany,Europe,2026-09-22,09:15,43km,Trail adventure in Bottrop region,19636
Half Marathon Stuttgart,Running,Road Running,Half,Stuttgart,Germany,Europe,2026-12-26,09:00,21.1km,Popular half in Stuttgart,4011
Triathlon Ulm,Triathlon,Half Ironman,,Ulm,Germany,Europe,2026-01-07,09:15,Half Ironman,70.3 event near Ulm,22519
20K Frankfurt,Running,Road Running,20K,Frankfurt,Germany,Europe,2026-08-07,10:45,20km,20K challenge in Frankfurt,2832
5K Ulm,Running,Road Running,5K,Ulm,Germany,Europe,2026-02-03,08:30,5km,Quick 5K event in Ulm,12396
20K Lübeck,Running,Road Running,20K,Lübeck,Germany,Europe,2026-09-03,10:00,20km,20K challenge in Lübeck,12080
Triathlon Kiel,Triathlon,Half Ironman,,Kiel,Germany,Europe,2026-01-28,10:45,Half Ironman,70.3 event near Kiel,25028
20K Solingen,Running,Road Running,20K,Solingen,Germany,Europe,2026-09-07,09:45,20km,20K challenge in Solingen,8928
10K Osnabrück,Running,Road Running,10K,Osnabrück,Germany,Europe,2026-04-17,06:30,10km,Fast 10K race in Osnabrück,24156
Ultra Trail Magdeburg,Trail Running,Ultra Trail,171K,Magdeburg,Germany,Europe,2026-03-12,06:00,171km,Trail adventure in Magdeburg region,22399
Spartan Super Halle,Spartan,Obstacle Race,Super,Halle,Germany,Europe,2026-12-16,06:15,10K,Challenging Super in Halle,5112
20K Nuremberg,Running,Road Running,20K,Nuremberg,Germany,Europe,2026-01-03,09:00,20km,20K challenge in Nuremberg,12136
Ultra Trail Bergisch Gladbach,Trail Running,Ultra Trail,52K,Bergisch Gladbach,Germany,Europe,2026-03-02,09:15,52km,Trail adventure in Bergisch Gladbach region,10317
Night Ultra Munich,Trail Running,Night Ultra,73K,Munich,Germany,Europe,2026-03-25,07:45,73km,Trail adventure in Munich region,24922
Spartan Ultra Bottrop,Spartan,Obstacle Race,Ultra,Bottrop,Germany,Europe,2026-03-26,10:00,50K,Endurance Ultra in Bottrop area,6257
Trail Race Bochum,Trail Running,Trail,52K,Bochum,Germany,Europe,2026-06-02,06:45,52km,Trail adventure in Bochum region,5047
20K Bonn,Running,Road Running,20K,Bonn,Germany,Europe,2026-07-27,10:45,20km,20K challenge in Bonn,10185
20K Frankfurt,Running,Road Running,20K,Frankfurt,Germany,Europe,2026-06-25,10:15,20km,20K challenge in Frankfurt,7349
5K Dresden,Running,Road Running,5K,Dresden,Germany,Europe,2026-07-05,09:45,5km,Quick 5K event in Dresden,6169
Triathlon Göttingen,Triathlon,Long Distance,,Göttingen,Germany,Europe,2026-03-11,10:15,L (1.2-80-22),Long distance challenge in Göttingen,9276
Spartan Beast Bottrop,Spartan,Obstacle Race,Beast,Bottrop,Germany,Europe,2026-08-01,10:30,21K,Brutal Beast near Bottrop,20168
10K Wuppertal,Running,Road Running,10K,Wuppertal,Germany,Europe,2026-12-23,10:45,10km,Fast 10K race in W
